id,query,answer,choices,gold,label_type
headlines25570,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Direction Up in gold commodities? Please answer Yes or No.
Text: is gold finally a contrarian buy?
Answer:",No,"[Yes, No]",1,""
headlines25571,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Direction Constant in gold commodities? Please answer Yes or No.
Text: is gold finally a contrarian buy?
Answer:",No,"[Yes, No]",1,""
headlines25572,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Direction Down in gold commodities? Please answer Yes or No.
Text: is gold finally a contrarian buy?
Answer:",No,"[Yes, No]",1,""
headlines25573,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a PastPrice in gold commodities? Please answer Yes or No.
Text: is gold finally a contrarian buy?
Answer:",Yes,"[Yes, No]",0,""
headlines25574,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a FuturePrice in gold commodities? Please answer Yes or No.
Text: is gold finally a contrarian buy?
Answer:",No,"[Yes, No]",1,""
headlines25575,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a PastNews in gold commodities? Please answer Yes or No.
Text: is gold finally a contrarian buy?
Answer:",No,"[Yes, No]",1,""
headlines25576,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a FutureNews in gold commodities? Please answer Yes or No.
Text: is gold finally a contrarian buy?
Answer:",No,"[Yes, No]",1,""
headlines25577,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Asset Comparision in gold commodities? Please answer Yes or No.
Text: is gold finally a contrarian buy?
Answer:",No,"[Yes, No]",1,""
headlines25578,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Price or Not in gold commodities? Please answer Yes or No.
Text: gold, silver lose some steam but settle higher
Answer:",Yes,"[Yes, No]",0,""
headlines25579,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Direction Up in gold commodities? Please answer Yes or No.
Text: gold, silver lose some steam but settle higher
Answer:",Yes,"[Yes, No]",0,""
headlines25580,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Direction Constant in gold commodities? Please answer Yes or No.
Text: gold, silver lose some steam but settle higher
Answer:",No,"[Yes, No]",1,""
headlines25581,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Direction Down in gold commodities? Please answer Yes or No.
Text: gold, silver lose some steam but settle higher
Answer:",Yes,"[Yes, No]",0,""
headlines25582,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a PastPrice in gold commodities? Please answer Yes or No.
Text: gold, silver lose some steam but settle higher
Answer:",Yes,"[Yes, No]",0,""
headlines25583,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a FuturePrice in gold commodities? Please answer Yes or No.
Text: gold, silver lose some steam but settle higher
Answer:",No,"[Yes, No]",1,""
headlines25584,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a PastNews in gold commodities? Please answer Yes or No.
Text: gold, silver lose some steam but settle higher
Answer:",No,"[Yes, No]",1,""
headlines25585,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a FutureNews in gold commodities? Please answer Yes or No.
Text: gold, silver lose some steam but settle higher
Answer:",No,"[Yes, No]",1,""
headlines25586,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Asset Comparision in gold commodities? Please answer Yes or No.
Text: gold, silver lose some steam but settle higher
Answer:",Yes,"[Yes, No]",0,""
headlines25587,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Price or Not in gold commodities? Please answer Yes or No.
Text: Gold at 2-week low, tallies biggest weekly loss in a month
Answer:",Yes,"[Yes, No]",0,""
headlines25588,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Direction Up in gold commodities? Please answer Yes or No.
Text: Gold at 2-week low, tallies biggest weekly loss in a month
Answer:",No,"[Yes, No]",1,""
headlines25589,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Direction Constant in gold commodities? Please answer Yes or No.
Text: Gold at 2-week low, tallies biggest weekly loss in a month
Answer:",No,"[Yes, No]",1,""
headlines25590,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Direction Down in gold commodities? Please answer Yes or No.
Text: Gold at 2-week low, tallies biggest weekly loss in a month
Answer:",Yes,"[Yes, No]",0,""
headlines25591,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a PastPrice in gold commodities? Please answer Yes or No.
Text: Gold at 2-week low, tallies biggest weekly loss in a month
Answer:",Yes,"[Yes, No]",0,""
headlines25592,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a FuturePrice in gold commodities? Please answer Yes or No.
Text: Gold at 2-week low, tallies biggest weekly loss in a month
Answer:",No,"[Yes, No]",1,""
headlines25593,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a PastNews in gold commodities? Please answer Yes or No.
Text: Gold at 2-week low, tallies biggest weekly loss in a month
Answer:",No,"[Yes, No]",1,""
headlines25594,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a FutureNews in gold commodities? Please answer Yes or No.
Text: Gold at 2-week low, tallies biggest weekly loss in a month
Answer:",No,"[Yes, No]",1,""
headlines25595,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Asset Comparision in gold commodities? Please answer Yes or No.
Text: Gold at 2-week low, tallies biggest weekly loss in a month
Answer:",No,"[Yes, No]",1,""
headlines25596,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Price or Not in gold commodities? Please answer Yes or No.
Text: wgc : key gold market statistics
Answer:",No,"[Yes, No]",1,""
headlines25597,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Direction Up in gold commodities? Please answer Yes or No.
Text: wgc : key gold market statistics
Answer:",No,"[Yes, No]",1,""
headlines25598,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Direction Constant in gold commodities? Please answer Yes or No.
Text: wgc : key gold market statistics
Answer:",No,"[Yes, No]",1,""
headlines25599,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a Direction Down in gold commodities? Please answer Yes or No.
Text: wgc : key gold market statistics
Answer:",No,"[Yes, No]",1,""
headlines25600,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a PastPrice in gold commodities? Please answer Yes or No.
Text: wgc : key gold market statistics
Answer:",No,"[Yes, No]",1,""
headlines25601,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a FuturePrice in gold commodities? Please answer Yes or No.
Text: wgc : key gold market statistics
Answer:",No,"[Yes, No]",1,""
headlines25602,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a PastNews in gold commodities? Please answer Yes or No.
Text: wgc : key gold market statistics
Answer:",Yes,"[Yes, No]",0,""
headlines25603,"Consider if the headline compares gold with other assets. Does the news headline mention anything about a FutureNews in gold commodities? Please answer Yes or No.
Text: wgc : key gold market statistics
Answer:",No,"[Yes, No]",1,""
