id,query,answer,choices,gold,text
268,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 34.75, A3: 2.5, A4: 2.0, A5: 13.0, A6: 5.0, A7: 0.5, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 348.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 34.75, A3: 2.5, A4: 2.0, A5: 13.0, A6: 5.0, A7: 0.5, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 348.0, A14: 1.0."
269,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 36.0, A3: 1.0, A4: 2.0, A5: 8.0, A6: 4.0, A7: 2.0, A8: 1.0, A9: 1.0, A10: 11.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 457.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 0.0, A2: 36.0, A3: 1.0, A4: 2.0, A5: 8.0, A6: 4.0, A7: 2.0, A8: 1.0, A9: 1.0, A10: 11.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 457.0."
270,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 26.67, A3: 2.71, A4: 1.0, A5: 13.0, A6: 4.0, A7: 5.25, A8: 1.0, A9: 1.0, A10: 1.0, A11: 0.0, A12: 2.0, A13: 211.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 26.67, A3: 2.71, A4: 1.0, A5: 13.0, A6: 4.0, A7: 5.25, A8: 1.0, A9: 1.0, A10: 1.0, A11: 0.0, A12: 2.0, A13: 211.0, A14: 1.0."
271,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 23.75, A3: 0.71, A4: 2.0, A5: 9.0, A6: 4.0, A7: 0.25, A8: 0.0, A9: 1.0, A10: 1.0, A11: 1.0, A12: 2.0, A13: 240.0, A14: 5.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 23.75, A3: 0.71, A4: 2.0, A5: 9.0, A6: 4.0, A7: 0.25, A8: 0.0, A9: 1.0, A10: 1.0, A11: 1.0, A12: 2.0, A13: 240.0, A14: 5.0."
272,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 63.33, A3: 0.54, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.585, A8: 1.0, A9: 1.0, A10: 3.0, A11: 1.0, A12: 2.0, A13: 180.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 63.33, A3: 0.54, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.585, A8: 1.0, A9: 1.0, A10: 3.0, A11: 1.0, A12: 2.0, A13: 180.0, A14: 1.0."
273,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 22.33, A3: 11.0, A4: 2.0, A5: 9.0, A6: 4.0, A7: 2.0, A8: 1.0, A9: 1.0, A10: 1.0, A11: 0.0, A12: 2.0, A13: 80.0, A14: 279.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 22.33, A3: 11.0, A4: 2.0, A5: 9.0, A6: 4.0, A7: 2.0, A8: 1.0, A9: 1.0, A10: 1.0, A11: 0.0, A12: 2.0, A13: 80.0, A14: 279.0."
274,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 17.92, A3: 10.21, A4: 2.0, A5: 1.0, A6: 1.0, A7: 0.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 51.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 17.92, A3: 10.21, A4: 2.0, A5: 1.0, A6: 1.0, A7: 0.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 51.0."
275,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 16.33, A3: 0.21, A4: 2.0, A5: 6.0, A6: 4.0, A7: 0.125, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 200.0, A14: 2.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 16.33, A3: 0.21, A4: 2.0, A5: 6.0, A6: 4.0, A7: 0.125, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 200.0, A14: 2.0."
276,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 52.5, A3: 7.0, A4: 2.0, A5: 6.0, A6: 8.0, A7: 3.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 0.0, A2: 52.5, A3: 7.0, A4: 2.0, A5: 6.0, A6: 8.0, A7: 3.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 0.0, A14: 1.0."
277,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 47.17, A3: 5.835, A4: 2.0, A5: 9.0, A6: 4.0, A7: 5.5, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 465.0, A14: 151.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 47.17, A3: 5.835, A4: 2.0, A5: 9.0, A6: 4.0, A7: 5.5, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 465.0, A14: 151.0."
278,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 21.67, A3: 11.5, A4: 1.0, A5: 5.0, A6: 3.0, A7: 0.0, A8: 1.0, A9: 1.0, A10: 11.0, A11: 1.0, A12: 2.0, A13: 0.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 0.0, A2: 21.67, A3: 11.5, A4: 1.0, A5: 5.0, A6: 3.0, A7: 0.0, A8: 1.0, A9: 1.0, A10: 11.0, A11: 1.0, A12: 2.0, A13: 0.0, A14: 1.0."
279,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 0.0, A2: 41.17, A3: 6.5, A4: 2.0, A5: 11.0, A6: 4.0, A7: 0.5, A8: 1.0, A9: 1.0, A10: 3.0, A11: 1.0, A12: 2.0, A13: 145.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 0.0, A2: 41.17, A3: 6.5, A4: 2.0, A5: 11.0, A6: 4.0, A7: 0.5, A8: 1.0, A9: 1.0, A10: 3.0, A11: 1.0, A12: 2.0, A13: 145.0, A14: 1.0."
280,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 25.58, A3: 0.335, A4: 2.0, A5: 4.0, A6: 8.0, A7: 3.5, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 340.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 25.58, A3: 0.335, A4: 2.0, A5: 4.0, A6: 8.0, A7: 3.5, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 340.0, A14: 1.0."
281,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 30.33, A3: 0.5, A4: 2.0, A5: 2.0, A6: 8.0, A7: 0.085, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 1.0, A13: 252.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 30.33, A3: 0.5, A4: 2.0, A5: 2.0, A6: 8.0, A7: 0.085, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 1.0, A13: 252.0, A14: 1.0."
282,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 35.25, A3: 3.165, A4: 2.0, A5: 14.0, A6: 8.0, A7: 3.75, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 680.0, A14: 1.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 35.25, A3: 3.165, A4: 2.0, A5: 14.0, A6: 8.0, A7: 3.75, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 680.0, A14: 1.0."
283,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 17.5, A3: 22.0, A4: 3.0, A5: 1.0, A6: 7.0, A7: 0.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 3.0, A13: 450.0, A14: 100001.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 17.5, A3: 22.0, A4: 3.0, A5: 1.0, A6: 7.0, A7: 0.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 3.0, A13: 450.0, A14: 100001.0."
284,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 48.5, A3: 4.25, A4: 2.0, A5: 7.0, A6: 4.0, A7: 0.125, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 225.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 48.5, A3: 4.25, A4: 2.0, A5: 7.0, A6: 4.0, A7: 0.125, A8: 1.0, A9: 0.0, A10: 0.0, A11: 1.0, A12: 2.0, A13: 225.0, A14: 1.0."
285,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 49.5, A3: 7.585, A4: 2.0, A5: 3.0, A6: 5.0, A7: 7.585, A8: 1.0, A9: 1.0, A10: 15.0, A11: 1.0, A12: 2.0, A13: 0.0, A14: 5001.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 49.5, A3: 7.585, A4: 2.0, A5: 3.0, A6: 5.0, A7: 7.585, A8: 1.0, A9: 1.0, A10: 15.0, A11: 1.0, A12: 2.0, A13: 0.0, A14: 5001.0."
286,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 41.92, A3: 0.42, A4: 2.0, A5: 8.0, A6: 8.0, A7: 0.21, A8: 1.0, A9: 1.0, A10: 6.0, A11: 0.0, A12: 2.0, A13: 220.0, A14: 949.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 41.92, A3: 0.42, A4: 2.0, A5: 8.0, A6: 8.0, A7: 0.21, A8: 1.0, A9: 1.0, A10: 6.0, A11: 0.0, A12: 2.0, A13: 220.0, A14: 949.0."
287,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 23.5, A3: 3.165, A4: 1.0, A5: 4.0, A6: 4.0, A7: 0.415, A8: 0.0, A9: 1.0, A10: 1.0, A11: 1.0, A12: 2.0, A13: 280.0, A14: 81.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 23.5, A3: 3.165, A4: 1.0, A5: 4.0, A6: 4.0, A7: 0.415, A8: 0.0, A9: 1.0, A10: 1.0, A11: 1.0, A12: 2.0, A13: 280.0, A14: 81.0."
288,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 40.92, A3: 0.835, A4: 2.0, A5: 1.0, A6: 1.0, A7: 0.0, A8: 1.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 130.0, A14: 2.0. 
",bad,"[good, bad]",1,"The client has attributes: A1: 1.0, A2: 40.92, A3: 0.835, A4: 2.0, A5: 1.0, A6: 1.0, A7: 0.0, A8: 1.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 130.0, A14: 2.0."
289,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 37.58, A3: 0.0, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 3.0, A13: 184.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 37.58, A3: 0.0, A4: 2.0, A5: 8.0, A6: 4.0, A7: 0.0, A8: 0.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 3.0, A13: 184.0, A14: 1.0."
290,"Assess the creditworthiness of a customer using the following table attributes for financial status. Respond with either 'good' or 'bad'. And all the table attribute names including 8 categorical attributes and 6 numerical attributes and values have been changed to meaningless symbols to protect confidentiality of the data. For instance, 'The client has attributes: A1: 0, A2: 21.67, A3: 11.5, A4: 1, A5: 5, A6: 3, A7: 0, A8: 1, A9: 1, A10: 11, A11: 1, A12: 2, A13: 0, A14: 1.', should be classified as 'good'. 
 Text: The client has attributes: A1: 1.0, A2: 42.0, A3: 0.205, A4: 2.0, A5: 3.0, A6: 8.0, A7: 5.125, A8: 1.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 400.0, A14: 1.0. 
",good,"[good, bad]",0,"The client has attributes: A1: 1.0, A2: 42.0, A3: 0.205, A4: 2.0, A5: 3.0, A6: 8.0, A7: 5.125, A8: 1.0, A9: 0.0, A10: 0.0, A11: 0.0, A12: 2.0, A13: 400.0, A14: 1.0."
